,label
5797,0
5798,0
5799,0
5800,0
5801,0
5802,0
5803,0
5804,2
5805,1
5806,1
5807,0
5808,1
5809,2
5810,0
5811,0
5812,0
5813,2
5814,0
5815,0
5816,0
5817,1
5818,2
5819,1
5820,1
5821,2
5822,2
5823,1
5824,0
5825,2
5826,0
5827,2
5828,1
5829,2
5830,2
5831,1
5832,2
5833,1
5834,1
5835,0
5836,0
5837,0
5838,0
5839,2
5840,1
5841,1
5842,2
5843,2
5844,1
5845,1
5846,2
5847,2
5848,1
5849,2
5850,2
5851,0
5852,1
5853,2
5854,0
5855,2
5856,1
5857,0
5858,0
5859,1
5860,1
5861,2
5862,1
5863,1
5864,0
5865,1
5866,1
5867,2
5868,0
5869,1
5870,0
5871,2
5872,0
5873,0
5874,0
5875,1
5876,0
5877,2
5878,0
5879,2
5880,2
5881,2
5882,1
5883,0
5884,2
5885,1
5886,1
5887,2
5888,2
5889,2
5890,2
5891,1
5892,2
5893,0
5894,1
5895,0
5896,0
5897,0
5898,1
5899,0
5900,0
5901,1
5902,1
5903,0
5904,0
5905,1
5906,0
5907,0
5908,0
5909,2
5910,2
5911,1
5912,0
5913,1
5914,1
5915,1
5916,1
5917,1
5918,1
5919,0
5920,0
5921,0
5922,0
5923,0
5924,1
5925,1
5926,2
5927,1
5928,1
5929,1
5930,0
5931,2
5932,0
5933,2
5934,2
5935,1
5936,0
5937,0
5938,0
5939,0
5940,0
5941,2
5942,0
5943,0
5944,2
5945,1
5946,1
5947,0
5948,0
5949,0
5950,2
5951,1
5952,2
5953,1
5954,2
5955,0
5956,0
5957,2
5958,0
5959,0
5960,0
5961,0
5962,2
5963,1
5964,1
5965,2
5966,2
5967,2
5968,2
5969,1
5970,0
5971,0
5972,0
5973,0
5974,2
5975,1
5976,1
5977,2
5978,1
5979,1
5980,0
5981,0
5982,1
5983,2
5984,2
5985,1
5986,1
5987,0
5988,2
5989,2
5990,2
5991,0
5992,1
5993,0
5994,0
5995,0
5996,0
5997,2
5998,1
5999,0
6000,0
6001,1
6002,2
6003,1
6004,2
6005,1
6006,0
6007,1
6008,0
6009,1
6010,2
6011,1
6012,0
6013,1
6014,1
6015,0
6016,2
6017,1
6018,0
6019,2
6020,1
6021,1
6022,2
6023,0
6024,0
6025,1
6026,2
6027,1
6028,1
6029,0
6030,1
6031,0
6032,0
6033,2
6034,2
6035,1
6036,0
6037,0
6038,0
6039,2
6040,1
6041,0
6042,1
6043,0
6044,1
6045,0
6046,0
6047,2
6048,0
6049,0
6050,2
6051,1
6052,0
6053,2
6054,1
6055,2
6056,0
6057,0
6058,0
6059,2
6060,2
6061,1
6062,2
6063,2
6064,0
6065,2
6066,2
6067,0
6068,0
6069,1
6070,0
6071,0
6072,1
6073,0
6074,0
6075,0
6076,2
6077,2
6078,0
6079,0
6080,0
6081,0
6082,2
6083,0
6084,0
6085,0
6086,0
6087,0
6088,0
6089,2
6090,2
6091,2
6092,0
6093,2
6094,0
6095,0
6096,2
6097,2
6098,2
6099,0
6100,0
6101,0
6102,1
6103,0
6104,2
6105,1
6106,2
6107,0
6108,1
6109,0
6110,2
6111,1
6112,2
6113,1
6114,0
6115,0
6116,2
6117,1
6118,0
6119,1
6120,2
6121,1
6122,1
6123,1
6124,2
6125,0
6126,2
6127,2
6128,2
6129,0
6130,1
6131,1
6132,2
6133,1
6134,0
6135,0
6136,0
6137,0
6138,2
6139,0
6140,2
6141,2
6142,0
6143,0
6144,2
6145,1
6146,0
6147,1
6148,0
6149,1
6150,2
6151,2
6152,1
6153,2
6154,2
6155,0
6156,0
6157,1
6158,2
6159,2
6160,1
6161,0
6162,0
6163,1
6164,0
6165,1
6166,2
6167,1
6168,0
6169,0
6170,0
6171,0
6172,1
6173,0
6174,0
6175,1
6176,0
6177,1
6178,0
6179,1
6180,0
6181,0
6182,0
6183,1
6184,0
6185,0
6186,0
6187,2
6188,1
6189,1
6190,1
6191,1
6192,1
6193,2
6194,1
6195,0
6196,0
6197,2
6198,0
6199,1
6200,0
6201,1
6202,2
6203,0
6204,1
6205,0
6206,2
6207,0
6208,1
6209,2
6210,2
6211,1
6212,1
6213,0
6214,1
6215,1
6216,1
6217,1
6218,0
6219,1
6220,2
6221,1
6222,2
6223,1
6224,0
6225,2
6226,0
6227,1
6228,1
6229,2
6230,1
6231,2
6232,1
6233,0
6234,1
6235,0
6236,0
6237,0
6238,1
6239,1
6240,1
6241,0
6242,0
6243,0
6244,1
6245,2
6246,0
6247,1
6248,2
6249,2
6250,2
6251,1
6252,0
6253,0
6254,2
6255,0
6256,0
6257,0
6258,1
6259,2
6260,2
6261,0
6262,2
6263,1
6264,2
6265,0
6266,2
6267,2
6268,0
6269,0
6270,2
6271,0
6272,0
6273,1
6274,1
6275,2
6276,2
6277,0
6278,1
6279,0
6280,0
6281,2
6282,0
6283,2
6284,1
6285,0
6286,2
6287,0
6288,0
6289,2
6290,0
6291,2
6292,2
6293,2
6294,2
6295,1
6296,1
6297,0
6298,2
6299,0
6300,2
6301,0
6302,0
6303,1
6304,0
6305,0
6306,2
6307,0
6308,0
6309,0
6310,1
6311,1
6312,1
6313,2
6314,1
6315,1
6316,0
6317,0
6318,0
6319,2
6320,2
6321,2
6322,2
6323,1
6324,2
6325,0
6326,0
6327,0
6328,0
6329,2
6330,1
6331,1
6332,1
6333,0
6334,0
6335,2
6336,1
6337,0
6338,0
6339,2
6340,2
6341,1
6342,2
6343,2
6344,0
6345,1
6346,0
6347,0
6348,1
6349,0
6350,0
6351,0
6352,0
6353,0
6354,0
6355,1
6356,0
6357,2
6358,1
6359,1
6360,0
6361,2
6362,0
6363,0
6364,0
6365,0
6366,1
6367,0
6368,0
6369,2
6370,1
6371,0
6372,0
6373,2
6374,0
6375,0
6376,0
6377,0
6378,0
6379,0
6380,1
6381,2
6382,1
6383,1
6384,2
6385,0
6386,1
6387,2
6388,0
6389,1
6390,2
6391,2
6392,1
6393,0
6394,1
6395,2
6396,2
6397,2
6398,0
6399,0
6400,0
6401,1
6402,0
6403,2
6404,0
6405,1
6406,0
6407,0
6408,1
6409,0
6410,1
6411,0
6412,1
6413,2
6414,0
6415,1
6416,0
6417,1
6418,1
6419,2
6420,1
6421,0
6422,1
6423,1
6424,1
6425,1
6426,1
6427,2
6428,1
6429,1
6430,2
6431,0
6432,0
6433,0
6434,1
6435,1
6436,1
6437,1
6438,2
6439,1
6440,1
6441,1
6442,2
6443,1
6444,1
6445,2
6446,1
6447,0
6448,2
6449,0
6450,2
6451,0
6452,0
6453,1
6454,0
6455,1
6456,1
6457,1
6458,2
6459,1
6460,0
6461,0
6462,0
6463,2
6464,0
6465,1
6466,2
6467,2
6468,1
6469,2
6470,0
6471,1
6472,0
6473,1
6474,0
6475,0
6476,2
6477,0
6478,2
6479,0
6480,1
6481,1
6482,0
6483,1
6484,0
6485,0
6486,0
6487,2
6488,2
6489,0
6490,1
6491,0
6492,1
6493,2
6494,1
6495,0
6496,0
6497,1
6498,1
6499,0
6500,0
6501,1
6502,2
6503,2
6504,1
6505,0
6506,0
6507,0
6508,1
6509,1
6510,1
6511,0
6512,0
6513,2
6514,1
6515,0
6516,1
6517,0
6518,0
6519,0
6520,2
6521,0
6522,0
6523,1
6524,0
6525,0
6526,0
6527,0
6528,0
6529,1
6530,1
6531,1
6532,0
6533,1
6534,2
6535,1
6536,0
6537,0
6538,0
6539,1
6540,0
6541,1
6542,1
6543,0
6544,0
6545,0
6546,0
6547,0
6548,0
6549,0
6550,2
6551,1
6552,0
6553,0
6554,0
6555,0
6556,0
6557,1
6558,0
6559,0
6560,0
6561,0
6562,1
6563,1
6564,0
6565,0
6566,1
6567,1
6568,0
6569,1
6570,0
6571,1
6572,0
6573,1
6574,1
6575,0
6576,0
6577,0
6578,1
6579,0
6580,0
6581,0
6582,0
6583,2
6584,0
6585,0
6586,2
6587,0
6588,0
6589,0
6590,0
6591,0
6592,2
6593,0
6594,0
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6605,0
6606,0
6607,0
6608,0
6609,1
6610,2
6611,1
6612,1
6613,1
6614,0
6615,0
6616,0
6617,2
6618,0
6619,0
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,1
6630,1
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0
6637,0
6638,2
6639,0
6640,0
6641,0
6642,2
6643,0
6644,0
6645,0
6646,0
6647,0
6648,0
6649,0
6650,1
6651,0
6652,0
6653,0
6654,0
6655,0
6656,0
6657,0
6658,0
6659,0
6660,0
6661,0
6662,2
6663,0
6664,0
6665,0
6666,1
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,1
6674,0
6675,1
6676,0
6677,0
6678,0
6679,0
6680,0
6681,0
6682,0
6683,1
6684,0
6685,0
6686,0
6687,1
6688,2
6689,1
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,2
6702,0
6703,0
6704,0
6705,2
6706,0
6707,0
6708,1
6709,0
6710,0
6711,0
6712,0
6713,0
6714,1
6715,1
6716,1
6717,0
6718,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,2
6728,0
6729,0
6730,1
6731,0
6732,0
6733,1
6734,1
6735,1
6736,1
6737,0
6738,1
6739,0
6740,0
6741,1
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,1
6752,0
6753,0
6754,2
6755,0
6756,1
6757,1
6758,0
6759,1
6760,0
6761,0
6762,0
6763,0
6764,0
6765,0
6766,1
6767,2
6768,2
6769,0
6770,0
6771,1
6772,0
6773,2
6774,0
6775,0
6776,2
6777,0
6778,0
6779,2
6780,0
6781,0
6782,0
6783,1
6784,1
6785,0
6786,0
6787,0
6788,0
6789,1
6790,2
6791,1
6792,0
6793,0
6794,0
6795,0
6796,0
6797,1
6798,2
6799,0
6800,0
6801,0
6802,1
6803,0
6804,0
6805,1
6806,0
6807,0
6808,1
6809,0
6810,2
6811,1
6812,0
6813,0
6814,0
6815,0
6816,1
6817,0
6818,0
6819,0
6820,0
6821,0
6822,0
6823,0
6824,0
6825,2
6826,2
6827,0
6828,0
6829,1
6830,2
6831,0
6832,0
6833,0
6834,0
6835,0
6836,0
6837,1
6838,0
6839,1
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6858,0
6859,0
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,0
6870,0
6871,1
6872,0
6873,0
6874,2
6875,2
6876,0
6877,0
6878,0
6879,0
6880,1
6881,2
6882,0
6883,0
6884,0
6885,0
6886,1
6887,0
6888,0
6889,0
6890,0
6891,1
6892,1
6893,0
6894,0
6895,2
6896,0
6897,1
6898,0
6899,0
6900,0
6901,0
6902,2
6903,1
6904,2
6905,2
6906,0
6907,0
6908,0
6909,1
6910,0
6911,0
6912,0
6913,2
6914,0
6915,0
6916,0
6917,0
6918,1
6919,0
6920,0
6921,0
6922,0
6923,0
6924,0
6925,0
6926,0
6927,1
6928,0
6929,0
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,0
6944,0
6945,0
6946,0
6947,2
6948,0
6949,0
6950,0
6951,1
6952,0
6953,0
6954,0
6955,1
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,1
6963,0
6964,0
6965,1
6966,2
6967,2
6968,0
6969,0
6970,0
6971,2
6972,0
6973,1
6974,0
6975,1
6976,1
6977,1
6978,0
6979,1
6980,0
6981,0
6982,2
6983,0
6984,0
6985,1
6986,0
6987,0
6988,0
6989,0
6990,0
6991,0
6992,0
6993,0
6994,2
6995,0
6996,1
6997,2
6998,0
6999,0
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,0
7013,0
7014,0
7015,0
7016,1
7017,2
7018,0
7019,0
7020,0
7021,0
7022,0
7023,0
7024,2
7025,0
7026,0
7027,0
7028,0
7029,0
7030,0
7031,0
7032,2
7033,0
7034,0
7035,0
7036,0
7037,0
7038,0
7039,0
7040,0
7041,0
7042,0
7043,0
7044,0
7045,0
7046,0
7047,0
7048,0
7049,0
7050,1
7051,0
7052,0
7053,0
7054,0
7055,0
7056,0
7057,0
7058,2
7059,0
7060,0
7061,2
7062,0
7063,0
7064,0
7065,0
7066,0
7067,0
7068,1
7069,1
7070,0
7071,0
7072,0
7073,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,0
7085,0
7086,0
7087,2
7088,1
7089,0
7090,0
7091,2
7092,1
7093,0
7094,0
7095,0
7096,1
7097,2
7098,0
7099,0
7100,0
7101,0
7102,0
7103,1
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0
7112,0
7113,0
7114,1
7115,0
7116,2
7117,0
7118,0
7119,0
7120,0
7121,2
7122,0
7123,0
7124,0
7125,0
7126,1
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,1
7136,0
7137,0
7138,0
7139,0
7140,0
7141,0
7142,1
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,1
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,0
7160,0
7161,0
7162,1
7163,0
7164,1
7165,0
7166,0
7167,0
7168,2
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,1
7181,0
7182,0
7183,0
7184,0
7185,0
7186,0
7187,2
7188,0
7189,0
7190,0
7191,0
7192,0
7193,0
7194,0
7195,1
7196,1
7197,0
7198,0
7199,0
7200,0
7201,1
7202,1
7203,0
7204,0
7205,1
7206,0
7207,0
7208,0
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7219,0
7220,0
7221,2
7222,0
7223,0
7224,0
7225,0
7226,0
7227,0
7228,0
7229,0
7230,1
7231,0
7232,1
7233,0
7234,0
7235,0
7236,0
7237,0
7238,0
7239,0
7240,0
7241,0
7242,0
7243,0
7244,0
7245,0
7246,0
7247,1
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,1
7255,0
7256,0
7257,1
7258,0
7259,0
7260,0
7261,0
7262,0
7263,2
7264,0
7265,1
7266,0
7267,0
7268,0
7269,0
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0
7280,0
7281,0
7282,1
7283,0
7284,1
7285,0
7286,0
7287,0
7288,0
7289,0
7290,0
7291,0
7292,0
7293,1
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,0
7304,0
7305,0
7306,0
7307,0
7308,0
7309,0
7310,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,1
7318,0
7319,0
7320,0
7321,0
7322,0
7323,2
7324,0
7325,0
7326,0
7327,0
7328,0
7329,0
7330,0
7331,0
7332,1
7333,0
7334,0
7335,0
7336,0
7337,1
7338,0
7339,0
7340,1
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,1
7348,0
7349,0
7350,0
7351,0
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,2
7359,2
7360,0
7361,0
7362,0
7363,0
7364,0
7365,0
7366,1
7367,2
7368,0
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,0
7376,0
7377,0
7378,2
7379,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,1
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7398,1
7399,0
7400,1
7401,1
7402,0
7403,0
7404,0
7405,0
7406,0
7407,0
7408,0
7409,0
7410,1
7411,0
7412,2
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,0
7424,2
7425,0
7426,0
7427,0
7428,0
7429,0
7430,0
7431,0
7432,0
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0
7448,0
7449,0
7450,0
7451,0
7452,0
7453,0
7454,0
7455,0
7456,0
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,1
7466,0
7467,0
7468,0
7469,2
7470,0
7471,0
7472,0
7473,1
7474,0
7475,0
7476,0
7477,0
7478,0
7479,0
7480,0
7481,1
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0
7496,0
7497,0
7498,0
7499,0
7500,0
7501,0
7502,0
7503,2
7504,0
7505,0
7506,0
7507,0
7508,1
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,0
7516,0
7517,0
7518,1
7519,1
7520,0
7521,0
7522,0
7523,0
7524,1
7525,0
7526,0
7527,0
7528,0
7529,0
7530,0
7531,0
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0
7544,1
7545,0
7546,0
7547,0
7548,0
7549,0
7550,0
7551,0
7552,2
7553,0
7554,0
7555,0
7556,2
7557,0
7558,2
7559,0
7560,0
7561,0
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0
7568,0
7569,0
7570,1
7571,1
7572,1
7573,0
7574,0
7575,0
7576,1
7577,0
7578,1
7579,0
7580,0
7581,0
7582,2
7583,0
7584,0
7585,0
7586,0
7587,0
7588,0
7589,0
7590,0
7591,0
7592,0
7593,0
7594,1
7595,0
7596,1
7597,0
7598,0
7599,2
7600,0
7601,2
7602,1
7603,0
7604,0
7605,1
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,1
7614,1
7615,0
7616,0
7617,0
7618,1
7619,0
7620,1
7621,2
7622,0
7623,0
7624,1
7625,1
7626,2
7627,2
7628,2
7629,0
7630,2
7631,0
7632,1
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0
7640,0
7641,0
7642,0
7643,2
7644,0
7645,0
7646,0
7647,0
7648,1
7649,0
7650,0
7651,2
7652,0
7653,0
7654,0
7655,0
7656,0
7657,0
7658,2
7659,2
7660,0
7661,0
7662,0
7663,1
7664,0
7665,0
7666,0
7667,0
7668,0
7669,0
7670,0
7671,0
7672,0
7673,0
7674,0
7675,0
7676,0
7677,0
7678,0
7679,0
7680,0
7681,1
7682,1
7683,0
7684,1
7685,0
7686,1
7687,0
7688,0
7689,0
7690,0
7691,0
7692,0
7693,0
7694,1
7695,0
7696,0
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,1
7709,0
7710,0
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,1
7718,0
7719,0
7720,0
7721,0
7722,0
7723,2
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,2
7732,1
7733,0
7734,1
7735,1
7736,0
7737,0
7738,2
7739,0
7740,0
7741,0
7742,0
7743,0
7744,0
7745,0
7746,0
7747,0
7748,1
7749,0
7750,0
7751,2
7752,0
7753,1
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0
7760,0
7761,0
7762,0
7763,0
7764,0
7765,0
7766,2
7767,0
7768,0
7769,0
7770,1
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,1
7778,2
7779,0
7780,0
7781,1
7782,0
7783,0
7784,0
7785,0
7786,0
7787,0
7788,0
7789,0
7790,0
7791,0
7792,0
7793,0
7794,0
7795,0
7796,2
7797,0
7798,2
7799,0
7800,0
7801,0
7802,0
7803,0
7804,0
7805,0
7806,0
7807,0
7808,0
7809,0
7810,0
7811,0
7812,0
7813,1
7814,0
7815,1
7816,0
7817,2
7818,0
7819,0
7820,0
7821,1
7822,0
7823,1
7824,0
7825,0
7826,0
7827,0
7828,1
7829,0
7830,0
7831,0
7832,0
7833,2
7834,0
7835,1
7836,0
7837,0
7838,0
7839,0
7840,2
7841,0
7842,1
7843,1
7844,0
7845,1
7846,1
7847,1
7848,2
7849,1
7850,0
7851,0
7852,0
7853,1
7854,0
7855,2
7856,0
7857,1
7858,0
7859,0
7860,0
7861,0
7862,2
7863,1
7864,0
7865,0
7866,1
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,2
7874,0
7875,0
7876,2
7877,1
7878,2
7879,1
7880,0
7881,0
7882,1
7883,0
7884,1
7885,1
7886,2
7887,0
7888,1
7889,0
7890,2
7891,0
7892,0
7893,0
7894,2
7895,0
7896,2
7897,2
7898,0
7899,0
7900,0
7901,0
7902,0
7903,1
7904,0
7905,0
7906,0
7907,0
7908,0
7909,0
7910,0
7911,1
7912,0
7913,1
7914,0
7915,0
7916,0
7917,0
7918,0
7919,2
7920,0
7921,1
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,0
7929,0
7930,2
7931,0
7932,0
7933,0
7934,0
7935,0
7936,0
7937,0
7938,0
7939,0
7940,0
7941,0
7942,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,1
7949,0
7950,2
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,0
7959,0
7960,0
7961,0
7962,0
7963,0
7964,0
7965,1
7966,0
7967,2
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,0
7980,2
7981,1
7982,0
7983,2
7984,0
7985,0
7986,2
7987,1
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,0
7997,0
7998,0
7999,0
8000,0
8001,0
8002,0
8003,0
8004,0
8005,0
8006,0
8007,0
8008,0
8009,0
8010,0
8011,2
8012,2
8013,0
8014,0
8015,0
8016,2
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0
8024,0
8025,2
8026,0
8027,0
8028,0
8029,0
8030,1
8031,0
8032,0
8033,2
8034,1
8035,1
8036,0
8037,0
8038,0
8039,2
8040,1
8041,0
8042,0
8043,2
8044,1
8045,0
8046,0
8047,1
8048,1
8049,2
8050,1
8051,1
8052,0
8053,0
8054,0
8055,0
8056,0
8057,1
8058,0
8059,0
8060,0
8061,0
8062,0
8063,1
8064,0
8065,0
8066,0
8067,0
8068,0
8069,1
8070,0
8071,0
8072,0
8073,2
8074,0
8075,0
8076,0
8077,1
8078,1
8079,2
8080,0
8081,0
8082,1
8083,0
8084,1
8085,0
8086,0
8087,0
8088,0
8089,1
8090,1
8091,1
8092,0
8093,0
8094,1
8095,0
8096,1
8097,0
8098,0
8099,0
8100,1
8101,0
8102,1
8103,0
8104,0
8105,2
8106,1
8107,0
8108,1
8109,1
8110,0
8111,0
8112,1
8113,2
8114,1
8115,1
8116,0
8117,0
8118,2
8119,0
8120,2
8121,0
8122,1
8123,1
8124,0
8125,0
8126,2
8127,0
8128,1
8129,1
8130,2
8131,0
8132,0
8133,0
8134,0
8135,2
8136,0
8137,0
8138,1
8139,0
8140,0
8141,0
8142,0
8143,2
8144,0
8145,0
8146,0
8147,0
8148,2
8149,0
8150,0
8151,0
8152,2
8153,0
8154,0
8155,0
8156,0
8157,1
8158,1
8159,0
8160,0
8161,0
8162,0
8163,1
8164,0
8165,0
8166,0
8167,1
8168,0
8169,0
8170,0
8171,0
8172,0
8173,0
8174,0
8175,0
8176,0
8177,1
8178,1
8179,0
8180,0
8181,0
8182,0
8183,2
8184,0
8185,2
8186,2
8187,0
8188,1
8189,0
8190,0
8191,1
8192,0
8193,0
8194,0
8195,0
8196,1
8197,0
8198,0
8199,0
8200,1
8201,0
8202,0
8203,0
8204,0
8205,2
8206,0
8207,1
8208,0
8209,0
8210,2
8211,0
8212,0
8213,0
8214,0
8215,0
8216,0
8217,2
8218,1
8219,2
8220,0
8221,0
8222,0
8223,0
8224,2
8225,0
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,0
8238,0
8239,0
8240,0
8241,0
8242,0
8243,0
8244,0
8245,0
8246,0
8247,0
8248,0
8249,0
8250,0
8251,2
8252,0
8253,0
8254,0
8255,0
8256,0
8257,2
8258,0
8259,0
8260,0
8261,1
8262,0
8263,2
8264,0
8265,1
8266,0
8267,2
8268,0
8269,0
8270,0
8271,0
8272,2
8273,2
8274,0
8275,0
8276,2
8277,2
8278,0
8279,0
8280,0
8281,0
8282,0
8283,0
8284,0
8285,0
8286,0
8287,0
8288,0
8289,0
8290,0
8291,0
8292,0
8293,0
8294,0
8295,0
8296,0
8297,0
8298,0
8299,0
8300,0
8301,0
8302,0
8303,0
8304,2
8305,0
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0
8312,0
8313,0
8314,1
8315,0
8316,0
8317,0
8318,2
8319,0
8320,0
8321,0
8322,0
8323,0
8324,0
8325,0
8326,0
8327,0
8328,0
8329,0
8330,0
8331,0
8332,0
8333,0
8334,0
8335,2
8336,0
8337,2
8338,0
8339,2
8340,2
8341,1
8342,0
8343,0
8344,0
8345,0
8346,0
8347,0
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,1
8356,1
8357,0
8358,0
8359,0
8360,0
8361,2
8362,0
8363,2
8364,0
8365,1
8366,0
8367,2
8368,0
8369,0
8370,0
8371,2
8372,1
8373,1
8374,0
8375,0
8376,0
8377,2
8378,0
8379,0
8380,0
8381,0
8382,1
8383,1
8384,0
8385,0
8386,0
8387,0
8388,0
8389,1
8390,1
8391,1
8392,2
8393,1
8394,0
8395,0
8396,0
8397,0
8398,0
8399,0
8400,0
8401,2
8402,2
8403,0
8404,0
8405,0
8406,2
8407,0
8408,0
8409,0
8410,0
8411,0
8412,0
8413,1
8414,0
8415,0
8416,0
8417,0
8418,0
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,0
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,0
8439,0
8440,0
8441,2
8442,0
8443,2
8444,2
8445,0
8446,1
8447,0
8448,2
8449,0
8450,0
8451,0
8452,0
8453,2
8454,0
8455,0
8456,0
8457,0
8458,0
8459,0
8460,2
8461,0
8462,0
8463,0
8464,0
8465,0
8466,0
8467,0
8468,0
8469,0
8470,0
8471,0
8472,1
8473,2
8474,0
8475,1
8476,0
8477,1
8478,1
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,2
8486,0
8487,2
8488,0
8489,2
8490,0
8491,0
8492,0
8493,2
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0
8504,1
8505,1
8506,0
8507,2
8508,0
8509,0
8510,2
8511,0
8512,0
8513,0
8514,2
8515,2
8516,0
8517,0
8518,0
8519,1
8520,0
8521,2
8522,0
8523,0
8524,0
8525,0
8526,2
8527,0
8528,0
8529,0
8530,2
8531,0
8532,2
8533,2
8534,0
8535,0
8536,0
8537,0
8538,0
8539,2
8540,2
8541,0
8542,0
8543,0
8544,0
8545,1
8546,0
8547,2
8548,0
8549,1
8550,0
8551,0
8552,0
8553,0
8554,0
8555,0
8556,0
8557,1
8558,1
8559,2
8560,0
8561,1
8562,0
8563,0
8564,0
8565,2
8566,2
8567,0
8568,0
8569,1
8570,2
8571,0
8572,1
8573,0
8574,2
8575,0
8576,0
8577,1
8578,0
8579,0
8580,0
8581,1
8582,0
8583,0
8584,1
8585,1
8586,0
8587,2
8588,1
8589,0
8590,0
8591,0
8592,0
8593,0
8594,0
8595,1
